experiment,category,learner,query_strategy,n_estimators,max_depth,n_learners,n_initial,n_queries,r2
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,6,1,80,1,-0.237224386
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,7,1,80,1,-0.464212979
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,8,1,80,1,-0.715366132
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,9,1,80,1,-0.734416451
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,10,1,80,1,-0.235159167
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,11,1,80,1,-0.605826666
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,12,1,80,1,-0.715499165
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,13,1,80,1,-0.857252758
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,14,1,80,1,-0.000690538
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,15,1,80,1,-0.551437942
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,16,1,80,1,0.029196939
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,17,1,80,1,-0.203444174
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,18,1,80,1,-0.327643024
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,19,1,80,1,-0.67234022
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,1,1,80,1,0.030301738
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,2,1,80,1,0.135095787
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,3,1,80,1,-0.11236535
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,4,1,80,1,-0.356524381
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,5,1,80,1,-0.572143493
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,6,1,80,1,-0.48562096
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,7,1,80,1,-0.667007748
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,8,1,80,1,-0.667915601
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,9,1,80,1,-0.318386529
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,10,1,80,1,-0.578853906
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,11,1,80,1,-0.069185215
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,12,1,80,1,-0.103249442
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,13,1,80,1,-0.030440155
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,14,1,80,1,-0.504412169
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,15,1,80,1,-0.419065774
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,16,1,80,1,-0.421449843
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,17,1,80,1,-0.426820404
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,18,1,80,1,-0.586377165
4_3,Single Learner,Random Forest Regressor,GP_regression_std,1,19,1,80,1,-0.14644007
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,1,1,80,1,0.187441639
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,2,1,80,1,0.215416064
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,3,1,80,1,0.251847081
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,4,1,80,1,0.216850695
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,5,1,80,1,0.160858836
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,6,1,80,1,0.157654045
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,7,1,80,1,0.201359725
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,8,1,80,1,0.128835511
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,9,1,80,1,0.16115658
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,10,1,80,1,0.151980123
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,11,1,80,1,0.221174436
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,12,1,80,1,0.155704474
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,13,1,80,1,-0.0163984
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,14,1,80,1,0.197433695
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,15,1,80,1,0.182818013
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,16,1,80,1,0.151593747
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,17,1,80,1,0.035233516
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,18,1,80,1,0.134519093
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,19,1,80,1,0.204396632
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,1,1,80,1,0.227817173
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,2,1,80,1,0.222417319
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,3,1,80,1,0.146096754
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,4,1,80,1,0.259638523
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,5,1,80,1,0.179822144
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,6,1,80,1,0.061583245
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,7,1,80,1,0.052770908
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,8,1,80,1,0.121480567
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,9,1,80,1,0.135805823
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,10,1,80,1,0.167149719
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,11,1,80,1,0.200757647
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,12,1,80,1,0.213954418
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,13,1,80,1,0.252380014
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,14,1,80,1,0.173868535
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,15,1,80,1,0.204548096
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,16,1,80,1,0.135245836
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,17,1,80,1,-0.098261368
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,18,1,80,1,0.076769307
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,19,1,80,1,0.173665283
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,1,1,80,1,0.158675957
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,2,1,80,1,0.131664044
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,3,1,80,1,0.310037937
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,4,1,80,1,0.235951551
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,5,1,80,1,0.018180901
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,6,1,80,1,0.06971025
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,7,1,80,1,0.161596364
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,8,1,80,1,0.091124104
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,9,1,80,1,0.017726437
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,10,1,80,1,0.137681695
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,11,1,80,1,0.255794829
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,12,1,80,1,0.220544751
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,13,1,80,1,0.19658271
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,14,1,80,1,0.252421473
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,15,1,80,1,0.17559904
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,16,1,80,1,0.134521386
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,17,1,80,1,0.102269457
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,18,1,80,1,0.259024202
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,19,1,80,1,0.201648262
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,1,1,80,1,0.091682969
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,2,1,80,1,0.248868938
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,3,1,80,1,0.243537088
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,4,1,80,1,0.237745565
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,5,1,80,1,0.241347554
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,6,1,80,1,0.222106017
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,7,1,80,1,0.151137773
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,8,1,80,1,0.135833283
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,9,1,80,1,0.18627966
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,10,1,80,1,0.162605732
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,11,1,80,1,-0.124166259
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,12,1,80,1,0.257035875
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,13,1,80,1,0.115938566
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,14,1,80,1,0.230090399
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,15,1,80,1,0.130006117
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,16,1,80,1,0.147963103
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,17,1,80,1,0.172214734
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,18,1,80,1,0.261096572
4_3,Single Learner,Random Forest Regressor,GP_regression_std,6,19,1,80,1,0.033359987
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,1,1,80,1,0.210610047
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,2,1,80,1,0.191816927
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,3,1,80,1,0.260980427
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,4,1,80,1,0.251130049
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,5,1,80,1,0.251764068
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,6,1,80,1,0.155574584
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,7,1,80,1,0.121134254
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,8,1,80,1,0.308318522
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,9,1,80,1,0.312129035
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,10,1,80,1,0.081048463
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,11,1,80,1,0.075602475
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,12,1,80,1,0.01545495
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,13,1,80,1,0.290143817
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,14,1,80,1,0.08533316
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,15,1,80,1,0.15668582
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,16,1,80,1,0.268190276
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,17,1,80,1,0.02185842
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,18,1,80,1,0.166106912
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,19,1,80,1,0.202881178
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,1,1,80,1,0.226130119
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,2,1,80,1,0.295715316
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,3,1,80,1,0.287972175
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,4,1,80,1,0.142932917
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,5,1,80,1,0.280148234
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,6,1,80,1,0.203399986
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,7,1,80,1,0.262572113
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,8,1,80,1,0.2396064
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,9,1,80,1,0.10650837
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,10,1,80,1,0.117934754
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,11,1,80,1,0.217505594
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,12,1,80,1,0.245811724
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,13,1,80,1,0.15839054
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,14,1,80,1,0.145511441
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,15,1,80,1,0.168880508
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,16,1,80,1,0.252644468
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,17,1,80,1,0.229882088
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,18,1,80,1,0.240953088
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,19,1,80,1,0.241140784
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,1,1,80,1,0.205839708
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,2,1,80,1,0.220333046
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,3,1,80,1,0.223680236
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,4,1,80,1,0.263388714
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,5,1,80,1,0.332557705
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,6,1,80,1,0.242515786
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,7,1,80,1,0.193274444
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,8,1,80,1,0.210492467
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,9,1,80,1,0.332544038
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,10,1,80,1,0.216333169
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,11,1,80,1,0.291564607
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,12,1,80,1,0.209145906
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,13,1,80,1,0.16389891
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,14,1,80,1,0.132559234
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,15,1,80,1,0.158755203
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,16,1,80,1,0.17630376
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,17,1,80,1,0.195546014
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,18,1,80,1,0.235095977
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,19,1,80,1,0.266089066
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,1,1,80,1,0.06803625
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,2,1,80,1,0.193537718
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,3,1,80,1,0.282260974
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,4,1,80,1,0.219465695
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,5,1,80,1,0.195118784
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,6,1,80,1,0.269757831
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,7,1,80,1,0.271028836
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,8,1,80,1,0.290026318
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,9,1,80,1,0.347966646
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,10,1,80,1,0.219701222
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,11,1,80,1,0.160232275
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,12,1,80,1,0.296774117
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,13,1,80,1,0.167866088
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,14,1,80,1,0.176674295
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,15,1,80,1,0.091957915
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,16,1,80,1,0.21123532
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,17,1,80,1,0.247829394
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,18,1,80,1,0.269331743
4_3,Single Learner,Random Forest Regressor,GP_regression_std,11,19,1,80,1,0.162068769
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,1,1,80,1,0.154591626
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,2,1,80,1,0.023242937
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,3,1,80,1,0.272541566
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,4,1,80,1,0.296511608
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,5,1,80,1,0.251412669
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,6,1,80,1,0.298412712
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,7,1,80,1,0.195182244
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,8,1,80,1,0.138747053
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,9,1,80,1,0.319040234
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,10,1,80,1,0.312907891
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,11,1,80,1,0.219751715
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,12,1,80,1,0.184834336
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,13,1,80,1,0.245532517
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,14,1,80,1,0.300628157
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,15,1,80,1,0.046377737
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,16,1,80,1,0.339418821
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,17,1,80,1,0.363897736
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,18,1,80,1,0.273130595
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,19,1,80,1,0.217727342
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,1,1,80,1,0.168158446
4_3,Single Learner,Random Forest Regressor,GP_regression_std,16,2,1,80,1,0.241613975
